Name	GSM1074947_APPLY_p_Hulin_58_430A_Mouse430A_2_A01_528242.EXPRESSION	GSM1074948_APPLY_p_Hulin_58_430A_Mouse430A_2_A02_528130.EXPRESSION	GSM1074949_APPLY_p_Hulin_58_430A_Mouse430A_2_A03_528272.EXPRESSION	GSM1074950_APPLY_p_Hulin_58_430A_Mouse430A_2_A04_528190.EXPRESSION	GSM1074951_APPLY_p_Hulin_58_430A_Mouse430A_2_A05_528142.EXPRESSION	GSM1074952_APPLY_p_Hulin_58_430A_Mouse430A_2_A06_528174.EXPRESSION	GSM1074953_APPLY_p_Hulin_58_430A_Mouse430A_2_A07_528222.EXPRESSION	GSM1074954_APPLY_p_Hulin_58_430A_Mouse430A_2_A08_528264.EXPRESSION	GSM1074955_APPLY_p_Hulin_58_430A_Mouse430A_2_A09_528228.EXPRESSION	GSM1074956_APPLY_p_Hulin_58_430A_Mouse430A_2_A10_528122.EXPRESSION	GSM1074957_APPLY_p_Hulin_58_430A_Mouse430A_2_A11_528118.EXPRESSION	GSM1074958_APPLY_p_Hulin_58_430A_Mouse430A_2_A12_528294.EXPRESSION	GSM1074959_APPLY_p_Hulin_58_430A_Mouse430A_2_B01_528198.EXPRESSION	GSM1074960_APPLY_p_Hulin_58_430A_Mouse430A_2_B02_528162.EXPRESSION	GSM1074961_APPLY_p_Hulin_58_430A_Mouse430A_2_B03_528172.EXPRESSION	GSM1074962_APPLY_p_Hulin_58_430A_Mouse430A_2_B04_528232.EXPRESSION	GSM1074963_APPLY_p_Hulin_58_430A_Mouse430A_2_B05_528290.EXPRESSION	GSM1074964_APPLY_p_Hulin_58_430A_Mouse430A_2_B06_528150.EXPRESSION	GSM1074965_APPLY_p_Hulin_58_430A_Mouse430A_2_B07_528284.EXPRESSION	GSM1074966_APPLY_p_Hulin_58_430A_Mouse430A_2_B08_528244.EXPRESSION	GSM1074967_APPLY_p_Hulin_58_430A_Mouse430A_2_B09_528186.EXPRESSION	GSM1074968_APPLY_p_Hulin_58_430A_Mouse430A_2_B10_528194.EXPRESSION	GSM1074969_APPLY_p_Hulin_58_430A_Mouse430A_2_B11_528262.EXPRESSION	GSM1074970_APPLY_p_Hulin_58_430A_Mouse430A_2_B12_528132.EXPRESSION	GSM1074971_APPLY_p_Hulin_58_430A_Mouse430A_2_C01_528304.EXPRESSION	GSM1074972_APPLY_p_Hulin_58_430A_Mouse430A_2_C02_528216.EXPRESSION	GSM1074973_APPLY_p_Hulin_58_430A_Mouse430A_2_C03_528184.EXPRESSION	GSM1074974_APPLY_p_Hulin_58_430A_Mouse430A_2_C04_528282.EXPRESSION	GSM1074975_APPLY_p_Hulin_58_430A_Mouse430A_2_C05_528136.EXPRESSION	GSM1074976_APPLY_p_Hulin_58_430A_Mouse430A_2_C06_528296.EXPRESSION	GSM1074977_APPLY_p_Hulin_58_430A_Mouse430A_2_C07_528298.EXPRESSION	GSM1074978_APPLY_p_Hulin_58_430A_Mouse430A_2_C08_528280.EXPRESSION	GSM1074979_APPLY_p_Hulin_58_430A_Mouse430A_2_C09_528286.EXPRESSION	GSM1074980_APPLY_p_Hulin_58_430A_Mouse430A_2_C10_528210.EXPRESSION	GSM1074981_APPLY_p_Hulin_58_430A_Mouse430A_2_C11_528134.EXPRESSION	GSM1074982_APPLY_p_Hulin_58_430A_Mouse430A_2_C12_528212.EXPRESSION	GSM1074983_APPLY_p_Hulin_58_430A_Mouse430A_2_D01_528268.EXPRESSION	GSM1074984_APPLY_p_Hulin_58_430A_Mouse430A_2_D02_528182.EXPRESSION	GSM1074985_APPLY_p_Hulin_58_430A_Mouse430A_2_D03_528274.EXPRESSION	GSM1074986_APPLY_p_Hulin_58_430A_Mouse430A_2_D04_528204.EXPRESSION	GSM1074987_APPLY_p_Hulin_58_430A_Mouse430A_2_D05_528252.EXPRESSION	GSM1074988_APPLY_p_Hulin_58_430A_Mouse430A_2_D06_528278.EXPRESSION	GSM1074989_APPLY_p_Hulin_58_430A_Mouse430A_2_D07_528152.EXPRESSION	GSM1074990_APPLY_p_Hulin_58_430A_Mouse430A_2_D08_528188.EXPRESSION	GSM1074991_APPLY_p_Hulin_58_430A_Mouse430A_2_D09_528292.EXPRESSION	GSM1074992_APPLY_p_Hulin_58_430A_Mouse430A_2_D10_528250.EXPRESSION	GSM1074993_APPLY_p_Hulin_58_430A_Mouse430A_2_D11_528164.EXPRESSION	GSM1074994_APPLY_p_Hulin_58_430A_Mouse430A_2_D12_528160.EXPRESSION	GSM1074995_APPLY_p_Hulin_58_430A_Mouse430A_2_E01_528176.EXPRESSION	GSM1074996_APPLY_p_Hulin_58_430A_Mouse430A_2_E02_528206.EXPRESSION	GSM1074997_APPLY_p_Hulin_58_430A_Mouse430A_2_E03_528124.EXPRESSION	GSM1074998_APPLY_p_Hulin_58_430A_Mouse430A_2_E04_528254.EXPRESSION	GSM1074999_APPLY_p_Hulin_58_430A_Mouse430A_2_E05_528128.EXPRESSION	GSM1075000_APPLY_p_Hulin_58_430A_Mouse430A_2_E06_528276.EXPRESSION	GSM1075001_APPLY_p_Hulin_58_430A_Mouse430A_2_E07_528166.EXPRESSION	GSM1075002_APPLY_p_Hulin_58_430A_Mouse430A_2_E08_528126.EXPRESSION	GSM1075003_APPLY_p_Hulin_58_430A_Mouse430A_2_E09_528236.EXPRESSION	GSM1075004_APPLY_p_Hulin_58_430A_Mouse430A_2_E10_528246.EXPRESSION
St7	6.128391706	6.435528674	6.586444263	6.916769195	6.985877402	7.52647455	7.271027073	7.289557429	6.987493096	7.148428185	7.557466226	7.132465303	7.122939129	7.077623468	7.211964201	7.346056635	7.330162943	7.276057904	6.391933991	6.683963667	6.615967507	6.577098309	7.338995721	7.679632535	7.52791696	7.452153325	7.336496387	7.259161845	7.32298792	7.132922157	6.368041075	6.718484229	6.763355798	6.5906473	6.790608818	6.305594476	6.800736982	6.738468216	6.707651468	6.37805519	6.31258348	6.754523286	7.402443684	7.399217356	7.240695711	7.099872796	7.628111455	7.383245253	6.558108834	6.395492864	7.415560501	7.32603945	7.181709918	6.683996055	6.895565934	6.783399663	6.741162633	6.803972142
Rb1cc1	8.988795805	9.302537241	8.777275589	7.053790378	6.391287385	6.183544207	6.540742314	6.569835208	6.173613067	6.43829747	6.230861849	6.506554342	6.404581237	6.711609399	6.511634809	7.111661402	6.858020215	6.399818127	8.888940727	9.033977346	8.523227559	7.16279804	6.515874816	6.615292465	7.135724631	7.064216589	7.163510511	7.374091972	6.943576609	7.04432674	7.04432674	7.500804202	6.948552231	7.105918787	7.007736538	7.270772877	7.449208225	7.309723084	7.638854574	7.233679311	9.839812823	6.951542169	6.804031676	6.52921327	7.049171265	7.497462561	7.442498446	7.184227823	9.857791173	7.640326842	6.906251729	7.03017596	7.483136318	6.893684808	7.13308293	7.358812261	6.935724557	7.293171239
Skp2	5.541154458	4.938214836	5.169954731	5.438851711	5.883175246	6.443499731	6.290227675	6.600661679	7.19980584	8.100851596	8.594942533	8.332088964	8.538213155	8.424415876	8.302520612	8.463448169	8.546707408	8.33481702	5.779386799	5.128799923	5.054016631	5.270149648	6.254762074	6.292245642	6.148689944	6.451223407	7.125333803	7.879748249	8.456431945	8.107976275	8.19337375	8.015743649	8.133890935	7.845567405	8.265018029	7.505793583	8.053663272	7.784960287	8.297353862	7.479152859	5.13056814	5.457382124	6.366794806	8.271372273	8.485259539	8.587119061	8.71203212	8.615581714	5.349110768	5.100401614	6.195401556	7.962348339	8.153282916	8.20633307	8.17517056	8.212022295	8.219281889	8.192261256
Bcl10	10.97290563	11.51170927	11.81796859	11.18809529	10.35747414	10.38314271	10.38029682	10.12014205	9.870704798	9.607804181	9.761982565	9.787254717	9.968275929	9.916961386	10.02000915	9.731313964	9.978197064	9.775605697	10.91356876	11.33918803	11.712421	11.10826962	10.41952288	10.1966581	9.905164407	9.852513866	9.509858394	9.116307276	9.35443937	9.439687701	9.566446884	9.70612513	9.682576439	9.71583189	9.53883424	9.794169694	9.508128082	9.645724852	9.305150649	9.738912397	11.54253549	11.15950822	10.19206062	9.596464483	9.800840124	9.742426323	9.717891113	9.604437242	11.24212565	10.80432861	9.776139703	9.232204275	9.227281051	9.311105545	9.432610962	9.516233252	9.44861187	9.385579361
Blzf1	5.759053911	5.743852024	6.715571373	7.118245584	6.491021414	6.744960491	6.999568673	6.979251345	6.623493358	6.551754902	6.63275673	6.827957555	6.831710264	6.990998363	6.941886915	6.881001532	6.893967906	6.755671627	6.131564704	6.074717901	6.432341702	7.029768843	6.818284051	6.80524858	6.83510724	7.338934086	6.950477791	6.758216065	6.853885348	6.805559025	6.759740607	6.679499316	6.644333664	6.621607713	6.553684512	6.447605359	6.853093564	6.832244431	6.66102402	6.469730887	5.952882807	6.98866874	7.018712168	6.791965726	6.656651436	6.879606526	7.21281281	7.044691547	5.958193755	7.126815441	6.71061839	6.966695321	6.568231393	6.729567457	7.065815378	6.72773012	6.893443817	6.537305846
Sap30bp	6.00870015	6.43489753	6.704995046	6.458985392	7.073407653	7.079193913	6.998428694	6.680682684	6.500915856	5.922297224	6.26203924	5.94012226	5.986905483	6.078775617	5.768607104	5.850398427	5.998910788	5.870379122	6.1828048	6.132101902	6.54678611	6.724898356	7.119302455	7.056405111	6.91039329	6.627596129	6.217843473	5.904731746	5.854999842	5.984568352	5.722129154	5.791959849	5.707335218	5.67195669	6.055769309	5.537280382	5.791510838	5.838268409	5.857750038	5.439355046	6.417253101	7.164276455	6.770099814	6.262420051	6.043967933	5.997883053	6.043966567	5.999779206	6.380633377	6.848287986	6.610469474	5.981378459	5.759329438	5.608461772	5.783830518	5.837288637	5.968126352	5.965338118
Cnp	12.13458077	11.29391939	11.14384871	10.08944481	9.673555068	8.965748113	7.958211343	8.057024641	8.676994569	9.74819356	9.621839775	9.692191296	9.625588048	9.864609237	9.516409154	9.825405584	9.270815271	9.953341478	12.05900487	11.50231245	11.22332815	9.847146001	9.273065888	8.48684786	7.869057443	7.905272519	8.281796234	9.142049308	8.860238177	9.297346041	9.529058001	9.928235276	9.750695655	10.20355394	10.45517792	11.25906501	9.617409918	10.20326189	10.61906359	11.93743573	11.41507101	10.30488719	8.530868583	9.489139385	10.0793013	9.703132802	9.602262761	9.721498683	11.58686215	9.914151028	8.311150859	8.824164568	9.598737341	9.687387709	9.977802249	10.24346705	9.980090631	10.59259266
Inadl	7.860071413	7.798123437	8.135772313	7.932468367	7.088726558	6.239244326	5.804013609	6.080362144	5.958837447	6.001106774	5.884617532	5.572320857	5.353614989	5.125439585	5.496170133	5.241601181	5.137860916	5.140728485	7.46902727	7.408281212	8.49894168	8.136148767	6.572448715	6.044777307	5.752400931	5.53706686	5.165979121	5.509632685	4.987537725	4.513408881	4.321928095	4.321928095	4.496240424	4.321928095	4.567812357	4.895406236	4.564458317	4.321928095	4.321928095	5.200619436	7.976341225	8.211193535	6.123900962	6.270334654	5.721184117	5.338706434	5.557496565	5.545886638	8.114210622	8.515501245	5.654460799	5.481322946	4.988557123	4.321928095	4.46134995	4.595012927	4.321928095	4.42604708
Uxt	7.047790456	7.071077075	7.493400567	7.913169802	8.098886641	8.320574123	8.353941486	8.576235896	8.754767651	8.470398055	8.387680994	8.252479866	8.064016074	8.155388341	7.999319178	8.10521231	7.930154305	8.074779886	7.220101198	7.915764435	8.075548841	8.299145691	8.156978578	8.471245733	8.6585153	8.927215475	9.054191516	8.962492217	8.671369633	8.481724187	8.280823976	8.453287124	8.439538725	8.467013225	8.304617347	8.349297737	8.441705588	8.527678225	8.386742587	8.375976996	7.119910871	7.964791447	8.530848994	8.652071701	8.328010559	8.162811623	8.226437541	8.181359511	7.537919154	8.171871671	8.69048487	8.826759151	8.667363237	8.232869011	8.531311027	8.373242631	8.640115173	8.479299844
Pex7	8.353454332	8.431933556	8.6538614	8.690221425	8.547605113	8.75275283	8.714586559	8.9375489	8.883850336	8.848276127	9.068566049	9.369726943	9.227289984	9.229561345	9.252026031	9.116945502	9.072948558	9.157627888	8.39444397	8.805669933	8.929563047	8.530406695	8.587780016	8.618872039	8.523077958	8.863159295	8.509880086	8.551888295	8.681233478	8.96836999	8.680793641	8.913039944	8.878902485	9.021233745	8.769961026	8.891331179	8.829042386	9.024687285	8.770911446	9.06511319	8.252694228	8.6338003	8.842468154	8.983701578	9.326395033	9.095052227	9.210657359	9.08016226	8.432165865	8.50397872	8.589581322	8.651003494	8.851497424	8.503100479	8.871302583	8.740159905	8.982281367	8.909850234
Ctse	8.032560562	7.962690968	6.967970231	7.646542306	6.283486376	5.750933626	5.323606938	5.513050986	5.670414943	5.521883082	5.692017964	5.775326973	4.763994826	5.494941013	5.395452953	5.533287261	5.135363968	5.306285325	8.270409608	8.000186405	7.506826493	7.581579628	6.667517249	5.767711889	5.305505215	5.309147113	5.495655688	5.508864889	4.929149125	5.431752673	4.999181403	5.474628737	5.658688054	5.574510023	5.664362679	5.623885419	5.542201116	5.473370618	5.832089789	6.174102703	7.879320645	7.228502892	5.301376085	5.976970691	5.683222525	5.433824514	5.368256683	4.951192424	8.225581675	7.404657459	5.405650999	5.3740922	5.532550556	5.635740329	5.655489782	5.718041114	5.997718788	5.586225992
Bak1	6.385407326	6.18520769	6.355555243	6.546222638	6.642860468	7.056571916	6.762215564	6.950375062	6.995226764	6.938381669	6.882706047	7.302460128	7.521145487	7.769827905	7.825662675	7.677056548	7.630452775	7.769659186	6.408032158	5.95348043	6.161647631	6.710810175	6.812481123	7.003604835	6.745064209	6.978988648	6.896379841	6.759821711	6.951858642	7.217703312	7.591527404	7.637004054	7.639430633	7.590570508	7.53593594	7.495986485	7.412146386	7.549781546	7.516105461	7.444646303	5.60935069	6.750415633	6.942663633	7.075714334	7.014759267	7.644679009	7.731464449	7.674036311	6.068789694	6.937553388	6.709097004	7.131689572	7.189608474	7.135378438	7.596711261	7.429016046	7.453806043	7.50757849
Etfrf1	7.965230615	7.861566898	7.720045762	7.827853903	7.37473283	7.211729499	7.649994678	7.501695652	7.483109484	7.444786311	7.598205392	7.763842682	7.284338505	7.353839979	7.193187304	7.122044134	7.452573496	7.072830493	7.929834822	7.693163407	8.080247375	7.872649113	7.623118819	7.323375559	7.673387609	7.55701766	7.170806674	7.075961335	7.08041867	6.875816935	6.228753965	6.273338445	6.345979569	6.744250337	6.566916928	6.963385704	6.587185876	6.649728674	6.945963728	7.406067075	7.423067763	7.728876406	7.670192515	7.454987697	7.962632517	7.60176975	7.611497841	7.420899434	7.670434823	7.612885768	7.455039427	7.000322635	6.938582616	5.776652163	6.592246121	6.726556126	6.487396543	7.019704321
2310033P09Rik	8.193645888	8.594337128	8.753165947	8.970454326	8.569853228	8.421560486	8.05456061	8.397017768	8.368143566	8.585318626	8.547241772	8.553421179	8.402252823	8.329142347	8.228406539	8.130940528	8.163141059	8.173017754	8.152002044	8.315143204	8.437172237	8.673517349	8.504090313	8.124733415	7.949226395	8.095247653	7.95629289	8.325880411	8.216014109	8.15755678	7.930983873	7.78789165	7.95860554	7.841013612	7.701784187	7.36706673	7.800950935	7.781266038	7.67738761	7.341001635	8.290344194	8.913521606	8.296970336	8.657289336	8.50163003	8.214830099	8.274732932	8.150884813	8.106203542	8.572971493	7.867682691	8.172484065	8.148166722	7.714065916	8.004014634	7.804435629	7.967268276	7.766002887
Bcl2a1d	8.906986735	10.78889567	12.8846637	13.36932234	13.24291799	12.94453196	12.63269073	12.47787496	12.16946392	11.75695414	11.97265782	11.90914646	12.19702329	12.2646649	12.36827674	12.30511052	12.40439876	12.24553162	8.972597442	9.655655864	12.23784987	13.06016199	12.8226503	12.67945285	12.72941964	12.43646345	12.00386191	11.19794015	11.71867053	11.87648886	11.74186589	11.27393543	11.23372119	10.95705987	10.97252334	10.40026597	11.15102149	10.93501791	10.4332602	8.854446974	10.58771671	13.32755195	12.78610918	11.99348638	11.82742609	12.14288987	12.28342229	12.24814411	9.852789406	12.91243157	12.740346	11.47237602	11.56527121	11.57368446	11.14917581	10.96355952	11.11946832	10.42738363
Gpatch1	7.801062845	7.261621052	7.323350579	8.075967394	7.70427207	7.865798074	7.800556149	7.816474082	7.470897545	7.673756048	7.563181945	7.640208486	7.544354084	7.732782548	7.594998975	7.866537477	7.607186401	7.577613559	8.043818753	7.234109739	7.526880272	7.997169762	7.71656544	7.888797974	7.886383692	7.968261461	8.022276193	7.886388596	7.827145754	7.658612096	7.583988618	7.613790758	7.826868262	7.640795748	7.679750272	7.6143927	7.672256854	7.626759719	7.684113983	7.392639806	7.537107717	7.690349487	8.09465305	7.988154634	7.852969363	7.901947062	8.161009179	7.844572899	7.460923571	8.253817788	7.900511572	7.99226747	7.608377355	7.424592324	7.789072922	7.620778335	7.860201015	7.727596005
Eno1	12.45183558	12.11233523	11.14861165	10.47475349	11.95379472	12.18905297	12.41356759	12.78243116	12.9731333	13.12911479	13.35085994	13.57861413	13.68175315	13.82909158	13.79328677	13.79985082	13.69509456	13.65425352	12.1388082	11.8856301	11.06275697	10.69222849	12.18397917	12.56542376	12.43338565	12.88821099	12.88905966	13.03983158	13.29065372	13.34928988	13.55764473	13.7772925	13.73563634	13.74571684	13.63652517	13.83631974	13.64814354	13.81197641	13.65956089	14.02166345	11.94460202	11.09825809	12.36553959	13.13697563	13.44792347	13.47779509	13.71347688	13.66540921	11.96366437	10.79885393	12.59113709	13.05664874	13.31470458	13.41661301	13.66585514	13.62931773	13.68275138	13.62237714
Eno1.1	12.39126296	11.96135677	11.08146358	10.5750838	11.76018462	12.02906683	12.19599373	12.63686445	12.82766348	13.009039	13.28707768	13.5481388	13.63681581	13.88261185	13.802464	13.86705831	13.65130306	13.61775082	12.23876507	11.93944896	10.94703313	10.72916807	11.9610619	12.38657912	12.44127809	12.78545569	12.81199973	13.07883784	13.22383557	13.35617767	13.5211858	13.78029833	13.76282537	13.83895754	13.74233107	14.0041844	13.66551929	13.88001754	13.66992724	14.05129742	11.90739551	11.04529941	12.30116207	13.12369332	13.39624242	13.46950268	13.75267578	13.71559827	11.99160687	10.86657942	12.47708353	13.09557867	13.33045935	13.40567086	13.6802741	13.63503631	13.72137531	13.6250296
Ptp4a1	9.493421079	9.113563934	8.492298022	8.91855975	8.65128288	8.664918368	8.695933667	7.642327591	7.667145502	7.803604702	8.082600428	8.267722742	8.270212388	8.363206081	8.02217724	8.303860551	8.27876334	8.16550643	9.609734366	8.952022752	8.413095343	8.670883123	8.521563102	8.802870124	8.476259127	7.71678167	7.613171758	7.514740438	7.592146215	7.615280975	7.583258892	7.321465205	7.577726311	7.36597779	7.960698752	7.086716167	7.621320773	7.49654892	8.101641448	7.584883629	9.284335573	8.767005174	8.494017259	7.464161491	8.025835086	8.222511619	8.391108167	8.481123556	9.335348714	8.737219799	8.210382585	7.514515484	7.621320773	7.657815336	7.60279747	7.528702177	7.753626062	7.943493007
Daxx	9.76646664	9.41583594	9.577874942	9.180562101	9.284789784	9.251875135	8.970880592	9.18279531	9.051559137	8.869410271	8.951888764	8.905698768	8.829921595	8.908807478	8.999451373	8.904647813	8.483788615	8.579705412	9.936910438	11.23502521	11.02759437	9.679908469	9.298708287	9.161936708	8.86885847	8.968400822	8.827797021	8.932340329	8.694334085	8.653067957	8.720217669	8.727508014	8.818266856	8.758428758	8.634029158	8.622798518	8.766059443	8.853358957	8.652809041	8.702290643	9.538418048	9.220817524	9.080825818	9.101111588	8.754342633	8.684314426	8.74517337	8.770064365	11.33727412	9.564657373	8.956885183	8.928475694	8.806614685	8.744752262	8.656056596	8.621567397	8.684229804	8.654692724
Gltp	11.19023891	10.80808159	10.24637828	9.427745965	8.858057566	9.051627054	9.34283197	9.484641032	9.842628351	10.49905194	10.63861042	10.57201377	10.41334791	10.34888639	10.24486898	10.36285649	10.18821388	10.48574062	11.22303804	11.00652764	10.48854554	9.69333933	9.209581961	9.269620917	9.421903004	9.511767123	9.511725543	10.24667424	10.34582219	10.7592633	10.37440093	10.44176218	10.32463393	10.35080307	10.4284132	10.45711055	10.36707424	10.41841759	10.38324128	10.46320292	10.91413858	9.384162495	9.210770517	10.32871577	10.68134376	10.34239042	10.4317357	10.40332587	10.96410329	9.803990823	9.491881259	10.19814595	10.80612927	10.4475901	10.47976428	10.56672751	10.35172016	10.52647779
Ero1l	8.016593666	7.86070093	8.149854336	9.869994801	9.772577059	9.993732665	9.530735394	9.397819827	9.427865012	8.947084988	9.175412393	9.261020533	9.502960805	9.621813271	9.755417357	9.605066274	9.613456439	9.343171688	8.157645222	8.080777781	8.204901516	9.76434845	9.685193192	9.922479792	9.522249733	9.656736508	9.540292236	9.344743716	9.395367848	9.457994654	9.597696792	10.32565991	10.0943173	10.47871922	9.578271852	11.13925745	10.11099889	10.35563572	9.695074547	10.9155657	7.862247894	9.615151373	9.738608434	9.29876933	9.045306774	9.363193654	9.521386674	9.56673829	8.204339786	9.721547539	9.595753607	9.449482827	9.358777099	9.408197899	9.989796211	9.713045129	10.02704764	9.754132467
Fads2	4.321928095	4.460729714	4.321928095	4.321928095	4.321928095	4.523773666	4.321928095	4.380967571	4.330116018	4.447041507	4.756749122	5.355743834	7.223815838	7.783065337	8.30691585	7.59191582	7.205476274	6.44993445	4.393349436	4.321928095	4.357099528	4.321928095	4.321928095	4.321928095	4.471038274	4.321928095	4.321928095	4.649709443	4.670666204	5.080392176	6.683851359	7.705469702	7.680262892	7.775466717	6.325289723	7.864142131	7.565508193	7.714373349	6.683404903	7.79633443	4.321928095	4.409127372	4.540923993	4.885047514	5.035334517	6.357714422	7.241226123	6.958330139	4.321928095	4.321928095	4.655051244	4.436613312	4.861594354	5.33193251	6.647202962	6.871298234	6.958582613	6.489898878
2610018G03Rik	11.08566041	11.18002615	11.12812654	10.422558	9.52204172	9.68000642	10.05211167	10.09820658	10.11570839	10.6938574	10.53647196	10.53945439	10.37227793	10.36638773	10.24827355	10.37697907	10.26767799	9.825396709	11.15711473	11.16857632	10.86194949	10.1503881	9.724249699	9.6981586	10.18867423	10.33792002	10.23665106	10.26212506	9.955130008	9.747306193	9.84959164	9.826976385	9.695528367	9.813135253	9.334732489	9.712966222	9.720230039	9.82947972	9.431465699	9.644072	11.15212736	10.16221219	9.949654732	10.55833712	10.60146757	10.36540374	10.3480505	10.24926522	11.14961726	9.988482567	10.14211424	10.2063848	9.711580631	9.736471624	9.63513007	9.53957788	9.627539145	9.458529952
Csnk2a1	10.37716844	10.14794875	10.57468639	10.9740467	10.83934992	10.88345994	10.83020575	10.72130529	10.41185241	10.17150979	10.27918959	10.41981344	10.25473666	10.17955101	10.11537852	10.12296034	10.23219358	10.10669647	10.78576748	10.43658096	10.60460412	11.1402601	10.87546016	10.88352939	10.73515359	10.76993476	10.7607436	10.25496647	10.43370224	10.19165318	10.24794367	10.19261271	9.983818854	9.873063794	10.07339201	10.03246454	10.2176056	10.15895109	10.148588	10.10512773	10.26322666	11.07274937	10.95545852	10.42416625	10.38604447	10.65488703	10.42917031	10.29747787	10.52960165	11.05339049	11.01437859	10.63229975	10.33332544	10.33656307	10.04913111	10.00407385	9.792715306	9.87229822
Itfg1	8.664035052	8.596946863	7.997553296	8.411872588	8.192369332	8.399125695	8.441510878	8.651271149	8.526906981	8.495193128	8.535415839	8.424200604	8.549600124	8.484567581	8.419382973	8.616430143	8.765126134	8.718340743	8.772148073	8.729966315	8.249229424	8.334343567	8.259036603	8.470768791	8.667362588	8.765950476	8.572924776	8.601499129	8.51267188	8.420280155	8.443692327	8.489973813	8.370630376	8.502283932	8.490741697	8.79928675	8.509837506	8.47348106	8.586677514	8.6460918	8.546406567	8.274671292	8.598506087	8.621860972	8.364701487	8.590533276	8.629806104	8.671110115	8.656382514	8.104538786	8.642554784	8.483834695	8.442261717	8.309979516	8.445710849	8.411514784	8.416846371	8.475162469
Iigp1	8.006013379	7.956681805	8.242157207	10.43357039	10.15453579	9.234070751	7.965815112	7.7209289	7.553293271	8.456155609	9.048023903	10.39384876	11.12336255	11.48568777	11.25829781	11.72927359	11.14515167	11.7653701	10.05909006	11.83584579	11.76891926	10.9288555	10.18548715	8.943574369	7.773597974	7.168880589	6.2973287	5.351579891	5.226612367	5.151908412	6.365027829	8.057798774	7.374178241	8.630963469	6.796852411	7.856822274	7.342578934	8.313772538	6.668005294	6.917092701	8.615284538	10.42365076	8.378079984	10.08650004	9.978315277	10.84782923	11.61898583	11.62792773	12.07094806	11.08450729	7.957465959	6.872750434	5.213784763	5.537192093	7.742978481	7.633793264	7.55153174	7.050989939
Hgh1	7.096157484	7.21692956	8.242123534	9.347643984	9.681997166	9.641315041	9.532219519	9.456267131	9.346192642	8.772019363	8.900858851	9.038854425	8.675681921	8.734734814	8.665393094	8.559933959	8.568212893	8.342710906	6.876711398	7.020629137	8.208832454	9.421581527	9.655545215	9.597035247	9.212980426	9.479379573	9.240587824	8.816329057	8.812839108	8.520284733	8.49145767	8.24680195	8.412527404	8.184868878	8.244252258	7.4079133	8.404142097	8.191129459	8.268474935	7.662292045	6.645904375	9.679456147	9.538840653	9.208039202	8.700873985	8.536245016	8.680306025	8.486516436	6.898349857	9.46232849	9.212878764	9.138474913	8.453656029	8.246736505	8.367825563	8.188418314	8.452158436	8.181115638
Pcnx	7.648288547	7.790327997	8.168879807	7.724891443	7.937600461	7.875748456	7.411927294	7.32611531	7.113114619	6.945052045	7.052880939	7.067119753	6.909708415	6.748828739	6.589388395	6.70795466	6.66294273	6.404684675	7.46323101	7.911227084	8.087488618	8.053317231	8.115270882	8.001425243	7.657653799	7.35408228	7.030842198	6.755356608	6.804177801	6.699944862	6.637275858	6.589340345	6.711096021	6.458712315	6.61402068	6.662868963	6.770343298	6.464617055	6.683218531	6.644450171	7.862293149	8.164202109	7.544471469	7.037685916	6.772041533	6.844507059	6.791995728	6.636952916	7.836397941	8.289865046	7.572331162	6.903907155	6.758396906	6.393935679	6.588198967	6.579825013	6.570276946	6.461868787
Pex14	7.209267362	7.202068608	7.059337542	7.125138008	7.926948316	8.093544268	7.880685653	8.042266939	8.033312787	7.775544512	7.953949105	8.000985887	8.193164476	8.259411897	8.359533766	8.155279366	8.298490516	7.941670688	6.678067977	6.762462228	6.795587113	6.926623786	8.131743208	7.990031141	7.885714121	8.110566099	7.848781112	8.00398012	8.003125605	7.77978419	7.899008524	7.807669755	7.916019635	7.813697839	7.991474438	7.685634525	7.961569964	7.893516765	7.905907582	7.870732968	7.174164892	7.679305757	8.044567623	8.117052202	7.794002738	7.97014349	8.125005325	8.187980338	7.294247286	7.748678217	7.866533607	8.112746733	7.664598718	7.681712379	8.014021446	7.893038999	8.010998113	7.781243955
Polr1e	7.267191346	6.945920896	7.81553739	9.327387652	9.380218366	9.44885747	9.339581965	9.125093518	9.187612343	8.821353376	8.724067967	8.758430484	8.608219694	8.764776291	8.671301378	8.760377504	8.533342326	8.301044174	7.400050034	6.972329483	7.97547129	9.284364948	9.205157824	9.332633099	9.259371918	9.21312759	9.000604555	8.885017231	8.627041338	8.510066906	8.465063355	8.439973233	8.451880481	8.205340733	8.373817144	7.707171383	8.398640008	8.318967315	8.288763094	7.617851273	7.12387029	9.273085233	9.500420978	9.180534104	8.781830918	8.833688532	8.769413579	8.8020269	7.029748598	9.265111348	9.284559223	8.876487025	8.533271811	8.334975098	8.359440482	8.327345006	8.496778571	8.511947999
